leiloeiro,junta,site,titulo,descricao,endereco,cidade,uf,lance_inicial,avaliacao,data_leilao,url,tipo,imagem,anexos
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO Nº 14F QUADRA Nº 107A 369,90 M² RESIDENCIAL PRIMAVERA","LOTE TERRENO Nº 14F QUADRA Nº 107A 369,90 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/854/lote-terreno-n%C2%BA-14f-quadra-n%C2%BA-107a-369-90-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO Nº 14E QUADRA Nº 107A 369,90 M² RESIDENCIAL PRIMAVERA","LOTE TERRENO Nº 14E QUADRA Nº 107A 369,90 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/855/lote-terreno-n%C2%BA-14e-quadra-n%C2%BA-107a-369-90-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO Nº 14D QUADRA Nº 107A 370,98 M² RESIDENCIAL PRIMAVERA","LOTE TERRENO Nº 14D QUADRA Nº 107A 370,98 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/856/lote-terreno-n%C2%BA-14d-quadra-n%C2%BA-107a-370-98-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO Nº 14C QUADRA Nº 107A 369,90 M² RESIDENCIAL PRIMAVERA","LOTE TERRENO Nº 14C QUADRA Nº 107A 369,90 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/857/lote-terreno-n%C2%BA-14c-quadra-n%C2%BA-107a-369-90-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO Nº 14B QUADRA Nº  107A 369,90 M² RESIDENCIAL PRIMAVERA","LOTE TERRENO Nº 14B QUADRA Nº  107A 369,90 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/858/lote-terreno-n%C2%BA-14b-quadra-n%C2%BA-107a-369-90-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO Nº 14A QUADRA Nº 107A 370,98 M² RESIDENCIAL PRIMAVERA","LOTE TERRENO Nº 14A QUADRA Nº 107A 370,98 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/859/lote-terreno-n%C2%BA-14a-quadra-n%C2%BA-107a-370-98-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO Nº 04C QUADRA Nº 107A 301,28 M² DE FORMATO IRREGULAR RESIDENCIAL PRIMAVERA","LOTE TERRENO Nº 04C QUADRA Nº 107A 301,28 M² DE FORMATO IRREGULAR RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/860/lote-terreno-n%C2%BA-04c-quadra-n%C2%BA-107a-301-28-m-de-formato-irregular-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO Nº 04B QUADRA Nº 107A 302,00 M² RESIDENCIAL PRIMAVERA","LOTE TERRENO Nº 04B QUADRA Nº 107A 302,00 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/861/lote-terreno-n%C2%BA-04b-quadra-n%C2%BA-107a-302-00-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO Nº 04A QUADRA Nº 107A 301,28 M² RESIDENCIAL PRIMAVERA","LOTE TERRENO Nº 04A QUADRA Nº 107A 301,28 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/862/lote-terreno-n%C2%BA-04a-quadra-n%C2%BA-107a-301-28-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO NÚMERO 20B QUADRA 75A 848,75 M² RESIDENCIAL PRIMAVERA","LOTE TERRENO NÚMERO 20B QUADRA 75A 848,75 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/863/lote-terreno-numero-20b-quadra-75a-848-75-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO NÚMERO 20B QUADRA 75A 848,75 M² RESIDENCIAL PRIMAVERA","LOTE TERRENO NÚMERO 20B QUADRA 75A 848,75 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/864/lote-terreno-numero-20b-quadra-75a-848-75-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO NÚMERO 20A QUADRA 75A 848,75M² RESIDENCIAL PRIMAVERA","LOTE TERRENO NÚMERO 20A QUADRA 75A 848,75M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/865/lote-terreno-numero-20a-quadra-75a-848-75m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO NÚMERO 20A QUADRA 75A 848,75M² RESIDENCIAL PRIMAVERA","LOTE TERRENO NÚMERO 20A QUADRA 75A 848,75M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/866/lote-terreno-numero-20a-quadra-75a-848-75m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO NÚMERO 19B QUADRA 75A 848,75 M² RESIDENCIAL PRIMAVERA","LOTE TERRENO NÚMERO 19B QUADRA 75A 848,75 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/867/lote-terreno-numero-19b-quadra-75a-848-75-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO NÚMERO 19A QUADRA 75A 848,75 M² RESIDENCIAL PRIMAVERA","LOTE TERRENO NÚMERO 19A QUADRA 75A 848,75 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/868/lote-terreno-numero-19a-quadra-75a-848-75-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO NÚMERO 18 QUADRA 75A 848,75 M² RESIDENCIAL PRIMAVERA","LOTE TERRENO NÚMERO 18 QUADRA 75A 848,75 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/869/lote-terreno-numero-18-quadra-75a-848-75-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO NÚMERO 16B QUADRA 75A 824,35 M² RESIDENCIAL PRIMAVERA","LOTE TERRENO NÚMERO 16B QUADRA 75A 824,35 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/870/lote-terreno-numero-16b-quadra-75a-824-35-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO NÚMERO 16A QUADRA 75A 848,75 M² RESIDENCIAL PRIMAVERA","LOTE TERRENO NÚMERO 16A QUADRA 75A 848,75 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/871/lote-terreno-numero-16a-quadra-75a-848-75-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO NÚMERO 15B QUADRA 75A 848,75 M² RESIDENCIAL PRIMAVERA","LOTE TERRENO NÚMERO 15B QUADRA 75A 848,75 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/872/lote-terreno-numero-15b-quadra-75a-848-75-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO NÚMERO 15A QUADRA 75A 848,75 M² RESIDENCIAL PRIMAVERA","LOTE TERRENO NÚMERO 15A QUADRA 75A 848,75 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/873/lote-terreno-numero-15a-quadra-75a-848-75-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO NÚMERO 14B QUADRA 75A 848,75 M² RESIDENCIAL PRIMAVERA","LOTE TERRENO NÚMERO 14B QUADRA 75A 848,75 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/874/lote-terreno-numero-14b-quadra-75a-848-75-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO NÚMERO 14A QUADRA 75A 848,75 M² RESIDENCIAL PRIMAVERA","LOTE TERRENO NÚMERO 14A QUADRA 75A 848,75 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/875/lote-terreno-numero-14a-quadra-75a-848-75-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO NÚMERO 13B QUADRA 75A 877,69 M² RESIDENCIAL PRIMAVERA","LOTE TERRENO NÚMERO 13B QUADRA 75A 877,69 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/876/lote-terreno-numero-13b-quadra-75a-877-69-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO NÚMERO 13A QUADRA 75A 840,00 M² RESIDENCIAL PRIMAVERA","LOTE TERRENO NÚMERO 13A QUADRA 75A 840,00 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/877/lote-terreno-numero-13a-quadra-75a-840-00-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO NÚMERO 12B QUADRA 75A 840,00 M² RESIDENCIAL DE PRIMAVERA","LOTE TERRENO NÚMERO 12B QUADRA 75A 840,00 M² RESIDENCIAL DE PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/879/lote-terreno-numero-12b-quadra-75a-840-00-m-residencial-de-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO NÚMERO 12 QUADRA 75A 840,00ºM RESIDENCIAL PRIMAVERA","LOTE TERRENO NÚMERO 12 QUADRA 75A 840,00ºM RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/880/lote-terreno-numero-12-quadra-75a-840-00%C2%BAm-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE DE TERRENO Nº 12, QUADRA 3, COM 360,00 M² BAIRRO JARDIM ESTORIL, EM MARÍLIA-SP.","1 LOTE DE TERRENO Nº 12, QUADRA 3, COM 360,00 M² BAIRRO JARDIM ESTORIL, EM MARÍLIA-SP. LOTE DE TERRENO Nº 12, QUADRA 3, COM 360,00 M² BAIRRO JARDIM ESTORIL, EM MARÍLIA-SP. Localização: Marília
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/891/lote-de-terreno-n%C2%BA-12-quadra-3-com-360-00-m-bairro-jardim-estoril-em-marilia-sp,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE DE TERRENO Nº 13, QUADRA 3, 360 M² BAIRRO JARDIM ESTORIL, EM MARÍLIA-SP.","2 LOTE DE TERRENO Nº 13, QUADRA 3, 360 M² BAIRRO JARDIM ESTORIL, EM MARÍLIA-SP. Localização: Marília
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/890/lote-de-terreno-n%C2%BA-13-quadra-3-360-m-bairro-jardim-estoril-em-marilia-sp,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE DE TERRENO Nº 06A, QUADRA 109. 546,70 m² RESIDENCIAL PRIMAVERA - ROSANA SP","3 LOTE DE TERRENO Nº 06A, QUADRA 109. 546,70 m² RESIDENCIAL PRIMAVERA - ROSANA SP Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/889/lote-de-terreno-n%C2%BA-06a-quadra-109-546-70-m-residencial-primavera-rosana-sp,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO Nº 04, 574,20M² QUADRA 54A RESIDENCIAL PRIMAVERA","4 LOTE TERRENO Nº 04, 574,20M² QUADRA 54A RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/888/lote-terreno-n%C2%BA-04-574-20m-quadra-54a-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO Nº 09B, QUADRA 54C 734,62 M² RESIDENCIAL PRIMAVERA","5 LOTE TERRENO Nº 09B, QUADRA 54C 734,62 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/887/lote-terreno-n%C2%BA-09b-quadra-54c-734-62-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO Nº 33B QUADRA 62B 242,18 M² RESIDENCIAL PRIMAVERA","6 LOTE TERRENO Nº 33B QUADRA 62B 242,18 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/886/lote-terreno-n%C2%BA-33b-quadra-62b-242-18-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO Nº 33C QUADRA 62B 242,18 M² RESIDENCIAL PRIMAVERA","7 LOTE TERRENO Nº 33C QUADRA 62B 242,18 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/885/lote-terreno-n%C2%BA-33c-quadra-62b-242-18-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO SOB Nº 04  QUADRA 75A 714,04 M² RESIDENCIAL PRIMAVERA","8 LOTE TERRENO SOB Nº 04  QUADRA 75A 714,04 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/884/lote-terreno-sob-n%C2%BA-04-quadra-75a-714-04-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
Mauricio Jose de Sousa Costa,TRT3/JUCEMG,https://www.mjleiloes.com.br/categoria/imoveis,"LOTE TERRENO NÚMERO 08 QUADRA 75A 840,00 M² RESIDENCIAL PRIMAVERA","9 LOTE TERRENO NÚMERO 08 QUADRA 75A 840,00 M² RESIDENCIAL PRIMAVERA Localização: Rosana
                                / SP Primeira praça: 15/06/2026 10:00 Encerramento: 01/07/2026 10:00 0 Lances R$ 0,00 Lance inicial Rascunho Mais
                            detalhes",,Sumare,SP,"0,00",,15/06/2026,https://www.mjleiloes.com.br/lote/883/lote-terreno-numero-08-quadra-75a-840-00-m-residencial-primavera,imovel,https://static.suporteleiloes.com.br/mjleiloescombr/comitentes/sl-c-29-6a014f3c20b1d-6a014f3c20de1.png,
